TMEM132E,ATP5C1,0.441886
TMEM145,GAL,0.0535574
CATSPERD,AP3M1,0.0689323
TMEM150B,NARS,0.0157131
TMEM151A,CRIPAK,0.423601
TMEM151B,SLMAP,0.383083
TMEM155,SERBP1,0.0974724
TMEM156,PDE1C,0.00928701
TMEM169,UNC13D,0.103749
TMEM171,CNTNAP1,0.198632
TMEM174,HSD17B3,0.00509018
TMEM179,TRPC4,0.049926
TMEM189-UBE2V1,HSD17B3,0.00509018
TMEM190,SLMAP,0.369038
TMEM191A,CLCNKA,0.120945
AGMO,BBOX1,0.177631
TMEM196,FOXD4L5,0.0943494
TMEM200C,SPRY3,0.0305599
TMEM207,HSD17B3,0.00509018
TMEM211,HSD17B3,0.00509018
TMEM212,AP3M1,0.0689323
TMEM213,A0,0.3663
TMEM215,FAM47B,0.139407
TMEM229A,DDHD1,0.302176
TMEM232,TP53,1
TMEM233,AP3D1,0.212321
TMEM26,TP53,1
TMEM31,HSD17B3,0.00509018
TMEM52,KIF2A,0.295812
TMEM59L,PIK3CA,0.10434
TMEM61,HIST1H3B,0.03857
TMEM63C,CTCF,0.308992
TMEM72,RBP4,0.087623
TMEM74,HSD17B3,0.00509018
TMEM82,FOXD4L5,0.135416
EWSAT1,TP53,0.968908
TMEM88B,HSD17B3,0.00509018
TMEM89,HSD17B3,0.00509018
SYNDIG1L,HSD17B3,0.00509018
TMIGD1,HSD17B3,0.00509018
TMIGD2,AMIGO2,0.0319818
TMOD4,HSD17B3,0.00509018
TMPRSS11A,CX3CR1,0.0958441
TMPRSS11BNL,HSD17B3,0.00509018
TMPRSS11B,HSD17B3,0.00509018
TMPRSS11D,CLCNKB,0.293363
TMPRSS11F,HSD17B3,0.00509018
TMPRSS15,HSD17B3,0.00509018
TMPRSS3,VEZF1,0.0374725
TMPRSS5,ABCE1,0.179286
TMPRSS6,TBX3,0.154346
TMPRSS9,OSBPL8,0.0451901
TMSB15A,TP53,1
TMSB4Y,ODF3L2,0.0720985
TNFRSF13B,THAP11,0.163642
TNFRSF13C,AARS,0.126084
TNFRSF17,A0,0.285702
TNFRSF9,TP53,0.174808
TNFSF11,PAXIP1,0.28077
TNFSF14,GXYLT1,0.363715
TNFSF15,PLCL1,0.0594511
TNF,SRP54,0.0469637
TNIP3,ZNF587,0.115466
TNMD,A0,0.660163
TNNC2,HSD17B3,0.0038746
TNNI1,MCMDC2,0.125731
TNNI3,LETM1,0.0776051
TNNT1,RALYL,0.0588679
TNN,TP53,0.999756
TNR,CLSTN3,0.0711034
TP53AIP1,A0,0.705674
TP53TG3B,HSD17B3,0.00509018
TP73,TP53,0.975227
TPH1,ZBTB9,0.0276043
TPI1P2,OR10G7,0.0821765
TPI1P3,HSD17B3,0.00509018
TPO,TP53,0.805008
TPPP2,HSD17B3,0.00509018
TPSG1,SARS,0.0821213
TPTE2P1,APOBEC3G,0.0704012
TPTE,DENND1A,0.180511
TRAT1,VEGFC,0.0721309
TRDN,A0,0.678195
TREH,HSD17B3,0.00509018
TREM1,CLCNKB,0.0864955
TREML2,COL4A2,0.289858
TREML3P,HSD17B3,0.00509018
TREX2,NOL10,0.852237
TRH,GATA3,0.919333
TRIM10,HSD17B3,0.00509018
TRIM15,CDS1,0.0522822
TRIM17,ZNF652,0.264731
TRIM36,ZFAS1,0.0542482
TRIM40,HSD17B3,0.00509018
TRIM43,PLEKHB2,0.106094
TRIM46,PHLPP2,0.0354977
TRIM50,HSD17B3,0.00509018
TRIM54,HSD17B3,0.00509018
TRIM55,MPPED2,0.270085
TRIM58,TP53,0.999939
TRIM67,KDM3A,0.053079
TRIM69,ZC3H12A,0.0481167
TRIM72,GDF5,0.047349
TRIM74,HSD17B3,0.00509018
TRIML2,ZBED5,0.0992829
TRPC2,HSD17B3,0.00509018
TRPC5,HSD17B3,0.00509018
TRPM3,TRPC4,0.104362
TRPM5,CD163L1,0.139479
TRPM8,TP53,0.59629
TRPV3,TP53,0.831963
TRPV5,HSD17B3,0.00509018
PRSS3P2,IGSF3,0.23392
TSHR,OR51B5,0.0656983
TSKS,ZBTB25,0.02373
TSNAXIP1,DNAH7,0.431818
TSPAN10,PIK3CA,0.814733
TSPAN19,HSD17B3,0.00509018
TSPAN32,CXXC1,0.0467901
TSPO2,HSD17B3,0.00509018
TSSK3,GLUL,0.0443032
TSSK6,RCOR3,0.0280092
TTBK1,ATXN3L,0.0809037
TTC16,PEG10,0.0816269
TTC23L,PRICKLE2,0.158202
TTC25,TP53,1
TTC29,SLMAP,0.639952
TTC36,ASB13,0.191805
TTC9B,CLDN12,0.351552
TTLL10,AP3M1,0.0689323
TTLL2,HSD17B3,0.00509018
TTLL6,ME1,0.0408492
TTLL9,CDH1,0.0365837
TTPA,HSD17B3,0.00509018
TTR,TNFSF9,0.0331824
TTTY14,HSD17B3,0.00509018
TTTY15,IDH1,0.0258543
TTYH1,A0,0.527494
TUBA3C,ZSWIM2,0.279605
TUBA3D,PIK3CA,0.106791
TUBA3E,MAP2K4,0.138064
TUBA4B,PDAP1,0.0636276
TUBAL3,TRIM64B,0.0423221
TUBB7P,HSD17B3,0.00509018
TUBB8,TUT1,0.229703
TUBBP5,DPM1,0.0839316
TUSC5,A0,0.557179
NME9,HLA-DRB1,0.139261
TYRP1,DIDO1,0.121571
UBASH3A,GREB1L,0.168932
UBE2Q2P1,CDK12,0.359401
UBE2QL1,DUSP16,0.0180339
UCKL1-AS1,SLMAP,0.651327
UCN2,ZBED5,0.0773934
UCN3,FOXD4L5,0.130006
UCN,PDE1C,0.0633518
UCP1,SLC22A16,0.104527
UCP3,OR5D13,0.07679
UGT1A3,HSD17B3,0.00509018
UGT1A4,HSD17B3,0.00509018
UGT1A5,HSD17B3,0.00509018
UGT1A7,YWHAG,0.140074
UGT2A1,HSD17B3,0.00509018
UGT2A3,HSD17B3,0.00509018
UGT2B10,NEUROD2,0.139951
UGT2B11,A0,0.653339
UGT2B15,TP53,0.964836
UGT2B28,MIEN1,0.192089
UGT2B4,STAT1,0.263778
UGT2B7,WDHD1,0.456971
UGT3A1,ZMYND15,0.135706
UGT3A2,GBP6,0.0628207
UGT8,A0,0.514489
ULBP1,TP53,0.996527
ULBP2,CDC20,0.0783249
ULBP3,CDH1,0.145101
UMODL1,CABS1,0.0487489
UMOD,RUNX3,0.0541679
UNC13A,CDK10,0.0648682
UNC13C,KRT17,0.421159
UNC45B,HSD17B3,0.00509018
UNC5A,NF1,0.0114651
UNC5CL,CBFB,0.0440201
UNC5D,FUT3,0.0398304
UNC80,MAPK14,0.240178
UNC93A,ZNF479,0.0908794
UPB1,LOX,0.0135563
PLEKHD1,TNS1,0.0738888
UPP2,HSD17B3,0.00509018
UROC1,HSD17B3,0.00509018
USH1C,ADAM23,0.369937
USH1G,TRPC4,0.0311376
USH2A,HSD17B3,0.00509018
USP44,A0,0.613718
USP49,MPEG1,0.242819
UTF1,HSD17B3,0.00509018
UTS2R,HSD17B3,0.00509018
UTS2,RABL2B,0.0445924
VAX1,OR5V1,0.278076
VAX2,ZNF786,0.240464
VCX3A,GOLIM4,0.0965182
VENTX,GATA3,0.0730859
VEPH1,AURKA,0.105226
VGF,CRIPAK,0.157296
VGLL2,HSD17B3,0.00509018
VIL1,GOLGA6L10,0.121248
VIP,HSD17B3,0.00509018
VN1R1,SLC9A5,0.0434589
VNN1,SIRPB1,0.101256
VNN3,GNLY,0.390308
VPREB3,AARS,0.0525167
VSIG8,ZBTB25,0.02373
VSTM2A,TARBP2,0.0190813
VSTM2B,HSD17B3,0.00509018
VWA3A,TMEM233,0.135557
VWA3B,SLMAP,0.252803
VWA5B1,HSD17B3,0.00509018
VWA5B2,RPL5,0.160372
VWC2,SLC25A13,0.0295173
VWDE,PIK3CA,0.980329
WBP11P1,PRICKLE2,0.527534
ABHD11-AS1,ARID1A,0.336839
WBSCR27,ACVR2A,0.114274
WBSCR28,PREPL,0.318086
CFAP52,SLMAP,0.59251
WDR38,SLMAP,0.154437
WDR49,SLMAP,0.782528
WDR63,SLMAP,0.158449
CFAP57,PKNOX2,0.374155
WDR66,EEF1A1,0.0263209
DAW1,OPHN1,0.01734
WDR93,TP53,0.999969
WFDC10B,HSD17B3,0.00509018
WFDC12,ASTE1,0.138462
WFDC3,ASTE1,0.103649
WFDC5,CNGA2,0.108719
WFDC6,GCAT,0.212468
WFIKKN1,CDH1,0.0705364
WFIKKN2,CHURC1-FNTB,0.16313
WIF1,A0,0.600691
WIPF3,MED1,0.464022
WISP3,FGF4,0.159231
WT1-AS,TMEM30A,0.053066
WNK3,MIEN1,0.536848
WNK4,TP53,0.507069
WNT16,TRPC4,0.104362
WNT1,HSD17B3,0.00509018
WNT3A,RPAP1,0.0616451
WNT3,PEX7,0.0354392
WNT6,A0,0.419747
WNT7A,ZBED5,0.237826
WNT9B,HSD17B3,0.00509018
WT1,TP53,0.200202
XAGE2,NET1,0.0575741
XCL1,SLC36A1,0.0424719
XCL2,THAP11,0.525017
XIRP1,TP53,0.626166
XIRP2,FBXO24,0.0870563
XKR4,HSD17B3,0.00509018
XKR5,HSD17B3,0.00509018
XKR6,HSD17B3,0.00509018
XKR7,CLEC18B,0.152086
XKR9,KLK8,0.0591218
XKRX,OBP2B,0.131155
XRCC2,TP53,0.36137
YBX2,TP53,0.283227
MAP3K19,SLMAP,0.159176
YY2,FAM19A2,0.0214207
ZBBX,SLMAP,0.281095
ZBED2,NPC1,0.362264
ZBED3,HOXB3,0.200355
ZBP1,GREB1L,0.0937354
ZBTB20,TP53,0.195779
ZBTB32,SLC36A1,0.0499663
ZBTB37,RTL1,0.0734717
ZBTB8B,RFX3,0.143803
ZC3H12D,RASA2,0.0798203
ZC3HAV1L,ITGB2,0.106066
ZCCHC12,LPAR4,0.0391369
ZCCHC16,HSD17B3,0.00509018
ZCCHC18,GATAD1,0.0311187
ZCWPW2,TP53,1
ZDHHC19,MST1,0.0185207
ZDHHC22,PRICKLE2,0.0724619
ZDHHC8P1,SYBU,0.0270597
ZFP42,ATAD1,0.537336
ZFP57,CYP26B1,0.133491
ZFR2,DDHD1,0.374078
ZG16,IQCB1,0.0762728
ZGLP1,CDH1,0.523573
ZIC1,FBXO18,0.0561379
ZIC2,SNRPB,0.118326
ZIC3,ZNF726,0.159096
ZIC4,SYTL2,0.0821552
ZIC5,COPS6,0.174784
ZIM2,MGA,0.108507
ZMAT4,SSH2,0.729754
ZMYND10,CDH1,0.337936
ZNF114,ZNF514,0.772086
ZNF221,TP53,0.221083
ZNF280B,TP53,0.796358
ZNF284,MAX,0.056675
ZNF322P1,ATXN1,0.229873
ZNF366,TP53,0.983355
ZNF391,FAM209A,0.0416253
ZNF396,TP53,1
ZNF454,FGF4,0.23991
ZNF474,COQ5,0.20614
ZNF483,TP53,1
ZNF488,PIK3CA,0.997257
ZNF492,ZNF423,0.112671
ZNF541,KCNA5,0.0995041
ZNF556,TMEM135,0.268021
ZNF560,IFT81,0.110986
ZNF573,ACTB,0.0163376
ZNF625,TP53,0.999253
ZFP69B,PYY2,0.0729422
ZNF660,TP53,0.58649
ZNF676,A0,0.263474
ZNF683,ARHGEF1,0.0316089
ZNF695,TP53,0.998186
ZNF699,OLFM4,0.0603799
ZNF727,A0,0.22451
ZNF804A,NAPA,0.0444206
ZNF815P,GBP6,0.169355
ZNF829,SPIDR,0.310837
ZNF833P,PPIP5K2,0.275336
ZNF835,TP53,0.998628
ZNF843,HSD17B3,0.00509018
ZNF876P,TP53,0.53867
ZNF98,MTAP,0.151319
ZP1,BTRC,0.0375853
ZPLD1,RAB11FIP1,0.194757
ZSCAN10,HSD17B3,0.00509018
ZSCAN1,MTHFD1,0.192321
ZSCAN23,TP53,0.884978
ZYG11A,DYDC2,0.058583
AKR1C6P,HSD17B3,0.00509018
A4GALT,MDGA2,0.856913
AAK1,RAB5C,0.198167
AARSD1,APBA1,0.211573
AARS,ZNF862,0.186575
AASDHPPT,DMRTA1,0.194874
AASDH,TP53,0.976224
ABCB7,C10orf90,0.116458
ABCB8,BRAP,0.062447
ABCC1,KRT6B,0.160574
ABCD4,PPP1R3E,0.226762
ABCE1,TDRD9,0.0724735
ABHD10,FOXD4L5,0.0559449
ABHD13,CLEC4F,0.0430967
ABHD14A,ENPP4,0.0543286
ABHD14B,TP53,0.991204
ABHD6,CASC15,0.0466665
ACAD10,RNF20,0.0770635
ACAD11,XYLT2,0.202376
ACAD8,CCND3,0.147942
ACADM,SLC27A4,0.775433
ACADS,TP53,0.478767
ACADVL,CCDC47,0.695677
ACAP2,IFNA10,0.171282
ACAP3,TPRX1,0.888198
ACD,FAM172A,0.0530387
ACER3,THAP10,0.0528656
ACLY,ZNF221,0.224161
SDHAF3,PARD6B,0.0576378
ACO2,SYCE1,0.0198327
ACOT13,HSD17B3,0.00509018
ACOT8,ZNF786,0.786492
ACOX3,FEM1B,0.206623
ACP2,MAMDC4,0.146428
ACSF3,GREB1L,0.330193
ACSL3,SLC39A2,0.117254
ACSS2,TP53,0.0408576
ACTL6A,UPF3B,0.198638
ACTR10,ASTE1,0.224671
ACTR2,CHAF1A,0.0339918
ACTR3,HOOK1,0.237553
ACTR6,TC2N,0.0369439
ACTR8,HSD17B3,0.00509018
ACVR2A,CREBBP,0.238917
ACYP2,CCND1,0.145967
ADAR,OR4C46,0.0477285
ADCK1,TRIM28,0.375051
ADCY3,IKZF3,0.124111
ADI1,KIF1C,0.127581
ADIPOR2,VTN,0.151328
ADPRHL2,SYCE1,0.107751
ADRM1,FBXL2,0.297725
ADSL,SFMBT2,0.192477
AEBP2,PDE1C,0.0480998
AES,COMMD7,0.0331098
AFAP1L1,GATA3,0.0399294
AFG3L2,OPHN1,0.01734
AGAP3,LRCH2,0.124874
AGK,SLITRK2,0.156554
AGPAT1,HSD17B3,0.00509018
AGPAT3,NOL10,0.147249
AGPAT5,GNLY,0.112769
GPAT4,AP3M2,0.486841
AGTPBP1,SEC31A,0.0932049
AHCTF1,SLC36A1,0.0585746
AHCYL1,MAP4K1,0.204377
AHCY,FBXO18,0.343441
AIFM1,CACNA1G,0.10808
AIMP2,AKR1C8P,0.250855
AK2,PKD2L1,0.874277
AK3,BOC,0.292334
AKAP8L,CUEDC1,0.0555881
AKIRIN1,AEBP1,0.109253
AKR7A2,NNT,0.068643
AKT1S1,SPARCL1,0.186124
AKTIP,OR10A5,0.0277785
ALDH18A1,NFIA,0.287569
ALDH7A1,PPP1R9A,0.244127
ALDH9A1,TYRP1,0.127762
ALDOA,EML5,0.0961474
ALG10B,TP53,0.977178
ALG12,PEX1,0.101986
ALG13,EIF4ENIF1,0.0750876
ALG5,VAV3,0.653383
ALKBH1,HSD17B3,0.00509018
ALKBH2,SPRY2,0.124125
ALKBH3,TSG101,0.0784397
ALKBH5,HSD17B3,0.00509018
ALKBH8,LSM3,0.608575
ALPK1,TAS2R16,0.092816
TMEM237,JPH1,0.0945081
AMFR,CAPRIN1,0.121818
AMN1,MERTK,0.0777468
AMPD2,CEP97,0.348203
ANAPC10,PLEKHH3,0.0711047
ANAPC13,EPS8L2,0.15057
ANAPC16,MYLK,0.31666
ANAPC1,ZNF786,0.312149
ANAPC2,ZBTB9,0.0480679
ANAPC4,KRT17,0.142618
ANGEL1,DOPEY1,0.0608192
ANGEL2,ZNF717,0.0607991
ANKH,SLC22A2,0.165298
ANKRA2,TP53,1
ANKRD10,SIRT2,0.299399
ANKRD11,LENG1,0.0230462
ANKRD12,TP53,0.430318
ANKRD13C,PIK3R1,0.201746
ANKRD16,CXorf36,0.151269
ANKRD28,PCGF3,0.090557
ANKRD39,BCOR,0.502149
ANKRD46,MLLT3,0.0948136
ANKRD49,PEX1,0.0240846
ANKRD52,MAPK8IP3,0.0741061
ANKRD54,ZNF431,0.299987
ANKS6,SPRY3,0.173615
ANO10,ITFG2,0.0621301
ZFAND4,TP53,0.976254
AP1G1,FRMPD2,0.0564086
AP2A1,LMCD1,0.0570928
AP2A2,HSD17B3,0.00509018
AP3B1,THOC2,0.0241601
AP3D1,HSD17B3,0.00509018
AP3S1,COX6A1,0.180923
AP3S2,KCNE2,0.172345
AP4B1,COLQ,0.091631
AP4E1,SRP72,0.205379
AP4M1,FUCA2,0.0577234
APAF1,SRP72,0.0835617
APBA3,MLLT3,0.0274653
APEH,PCGF3,0.0500252
API5,HSD17B3,0.00509018
APIP,ASTE1,0.0588058
APLF,DUSP16,0.0775601
APLP2,AMBP,0.053364
NAXE,OR51B4,0.0556246
APPL1,DLG1,0.13042
APPL2,TP53,0.401106
ARAF,PLEKHH3,0.0711047
ARAP1,TTLL3,0.137913
ARF1,HSD17B3,0.00509018
ARF3,COLQ,0.091631
ARF4,SEMA3C,0.472601
ARFGAP3,NRK,0.132513
ARFGEF1,WDR4,0.909465
ARFIP1,PLEKHH3,0.0420579
ARFRP1,MAGED1,0.105914
ARHGAP18,KATNB1,0.117417
ARHGAP19,RBPJL,0.261296
ARHGDIA,ZBED5,0.100545
ARHGEF2,LUC7L3,0.0778013
ARHGEF3,PFKP,0.725717
ARHGEF7,NAPA,0.0388294
ARID1A,MUC5B,0.245137
ARID2,IFNA10,0.0622035
ARID4B,IFNA14,0.0365434
ARL17A,CSTF3,0.172364
ARL3,CLCN7,0.107109
ARL4A,A0,0.216655
ARL6IP5,ZNF526,0.0316686
ARL8B,PAFAH1B1,0.127748
ARMC10,HSD17B3,0.00509018
ARMC2,NHLRC2,0.0794897
ARMC8,MAF,0.105576
ARMCX5,THOC2,0.268246
ARMCX6,ADGRG4,0.0944944
ASAH1,COLEC11,0.138342
ASAP2,MMP25,0.0475496
ASCC1,COASY,0.104386
ASCC3,CLSTN1,0.126392
ASF1A,ZFYVE27,0.112636
ASNSD1,HSD17B3,0.00509018
ASNS,PRL,0.226188
ASPH,GATA3,0.729765
ATAD1,ATAD1,0.823815
ATF1,FAM172A,0.0379202
ATF5,HACD4,0.281577
ATF6,CLDN12,0.112668
ATG10,SLC13A1,0.0828257
ATG16L1,RIOK2,0.0605134
ATG2A,SEMA3C,0.498198
ATG2B,TP53,0.796783
ATG4A,EIF5B,0.404131
ATG4C,PLA2G15,0.152363
ATG5,HSD17B3,0.00509018
ATG7,ZDHHC8,0.20359
ATIC,C2CD2,0.0654014
ATMIN,FRMPD2,0.107907
ATP5A1,HSD17B3,0.00509018
ATP5B,SPRY2,0.0766185
ATP5C1,HSD17B3,0.00509018
ATP5E,VAV3,0.121573
ATP5F1,HSD17B3,0.00509018
ATP5G2,WDR4,0.0471792
ATP5G3,GOLGA6L6,0.556975
ATP5H,SH3KBP1,0.0727416
ATP5J,ZFYVE27,0.0498621
ATP5L,ASTE1,0.224671
ATP5O,HSD17B3,0.00509018
ATP5S,TBC1D22B,0.0624063
ATP6AP2,SDHB,0.0237902
ATP6V0A1,SCAPER,0.319655
ATP6V0D1,IFNA10,0.105434
ATP6V0E1,POU4F1,0.0415754
ATP6V1B2,MLLT3,0.0112361
ATP6V1C1,FGFRL1,0.0835463
ATP6V1D,LDB3,0.0683311
ATP6V1E1,HSD17B3,0.00509018
ATP6V1H,HSD17B3,0.00509018
ATP9B,TP53,0.167643
ATPAF1,HSD17B3,0.00509018
ATRN,ZFP36L1,0.165817
ATR,FKBP15,0.206953
ATXN2L,HSD17B3,0.00509018
ATXN3,RBMXL3,0.0994373
ATXN7L1,HACD4,0.261477
ATXN7L3B,PGAM2,0.137053
ATXN7L3,HSD17B3,0.00509018
ATXN7,PJA1,0.277347
AUH,PSTPIP1,0.218025
AXIN1,GABRG1,0.414559
AZI2,ZBTB25,0.02373
B3GLCT,INTS6,0.221705
B4GALT2,ZNF212,0.180052
BAD,SLC43A3,0.381383
BAHD1,OR5H6,0.441068
BANF1,RTL1,0.3087
PRRC2B,ISLR,0.625493
PRRC2C,PCGF3,0.183663
PRRC2A,CRIPAK,0.196222
BBS2,TP53,1
BCAP29,KDM5A,0.0937995
BCAR3,RAD51AP1,0.422871
BCAS2,HSD17B3,0.00509018
BCAS3,ASTE1,0.327906
BCKDK,MPP3,0.0630053
BCL2,TP53,1
BCL9L,RNF111,0.295463
BCLAF1,FUCA2,0.0399724
BCS1L,CLSTN1,0.77802
BEND3,ISLR2,0.0923287
BET1L,FREM2,0.134573
BET1,CX3CR1,0.0958441
BFAR,HSD17B3,0.00509018
BIRC2,PFDN4,0.0484179
BIRC6,ZBTB1,0.049897
BIVM,SLCO2B1,0.139525
BLMH,MRPL48,0.15373
BLOC1S1,ITGB2,0.16341
BLVRA,UBC,0.094131
BMP1,SOS2,0.0696827
BNIP1,MAF,0.105576
BNIP2,SGSM3,0.107329
BNIP3L,TP53,0.420298
BOD1,KHK,0.0703957
BOLA3,ERBB3,0.228664
BRD1,LMTK2,0.0917993
BRI3,METTL27,0.0583105
MPC1,KBTBD4,0.319338
BSCL2,ZNF786,0.300878
BSG,RPL4,0.133004
SLX4,IDH1,0.242899
BTBD2,ABCB7,0.370209
BTBD6,SEC16A,0.0442226
BTBD7,WWP2,0.0728655
BTBD9,RMND1,0.142365
BTD,TP53,0.999741
BTF3L4,ZFYVE27,0.180696
BTF3,LHFPL2,0.157437
BUB3,ADAM5,0.193584
BZW2,THRA,0.111674
MCMBP,MLLT3,0.0510438
EDRF1,IFNA1,0.569687
WBP1L,C6orf89,0.118919
R3HCC1L,IFT140,0.159371
BORCS7,TP53,0.999939
FRA10AC1,KLK11,0.169089
SFR1,VASH1,0.0603999
FAM204A,VASH1,0.22199
TMEM258,RPS8,0.0779314
C11orf24,TMC5,0.487406
VPS51,KPNB1,0.165034
ARL14EP,TXK,0.0721791
C11orf49,SH3KBP1,0.0732965
C11orf54,RHBDL2,0.167232
MSANTD2,KCNK16,0.495013
C11orf71,PRICKLE2,0.0745536
HIKESHI,XPNPEP2,0.0739604
C11orf84,DMD,0.0590109
ASUN,SFMBT2,0.0438107
TMEM263,PARP4,0.111487
METTL25,RNF169,0.149034
C12orf29,UBC,0.39514
KIAA1551,RMND1,0.0964766
KANSL2,HSD17B3,0.00509018
TIGAR,TP53,0.135798
C12orf73,ZFP36L1,0.0880432
SPRYD7,MLNR,0.146466
PROSER1,CCDC82,0.144994
LACC1,MPP1,0.109752
MZT1,MLH3,0.0664126
TMEM260,CAPN13,0.0359903
NRDE2,CXCR6,0.11934
DNAAF2,POU4F1,0.0737863
TMEM251,PHOX2B,0.0563488
ARHGAP5-AS1,PIK3CA,0.407404
GSKIP,VGLL4,0.0980604
C14orf142,KIF1B,0.0627577
APOPT1,TSEN2,0.0844933
SLIRP,ITGB2,0.178381
C14orf169,CTCF,0.092202
NOP9,TRIP11,0.0463302
EMC7,LDB3,0.0683311
KATNBL1,IFNW1,0.0858799
ST20-AS1,ZNF324,0.93894
C15orf39,ZNF717,0.175991
C15orf57,ARHGAP42,0.637365
HYPK,BCOR,0.0825686
TSR3,SPRY2,0.178082
USB1,PRICKLE2,0.215161
CDIP1,KMT5B,0.0913826
C16orf62,TAF4B,0.0593082
FOPNL,HSD17B3,0.00509018
C16orf70,SCFD2,0.077253
C16orf72,HSD17B3,0.00509018
C16orf87,TAS2R16,0.0565983
OGFOD3,ZKSCAN2,0.185457
TEFM,HSD17B3,0.00509018
ADPRM,TP53,0.0559558
FAM222B,TRAF6,0.110138
CTC1,TP53,1
FAAP100,AATK,0.273543
C17orf75,FANCL,0.230743
NCBP3,PLEKHH3,0.0456432
TPGS2,MPEG1,0.142885
C18orf21,PML,0.324661
C18orf25,IFNW1,0.120689
C18orf32,EIF4EBP1,0.0472581
TIMM21,PLEKHH3,0.0711047
C19orf12,GNL3L,0.0699693
C19orf43,VAV3,0.0462607
C19orf53,RTL1,0.302051
PROSER3,LIN37,0.108527
EMC10,ZNF786,0.174177
C19orf66,DIP2A,0.0314442
TMEM259,CDH1,0.0778079
C19orf70,BCOR,0.314664
C1D,MKKS,0.0996892
C1GALT1C1,PGM5,0.0278178
C1QBP,NEK9,0.355216
C1RL,B4GALNT2,0.17879
LRIF1,FAAH,0.360126
DIEXF,SLC36A1,0.0527367
C1orf109,PLEKHH3,0.0420579
PITHD1,ASTE1,0.224671
C1orf131,HSD17B3,0.00509018
SZRD1,HSD17B3,0.00509018
COA7,SLC9A5,0.0413205
C1orf27,CAPN13,0.0365339
C1orf56,PRICKLE2,0.1792
NTPCR,HSD17B3,0.00509018
RRNAD1,FAM46D,0.0535995
IBA57,CYTH4,0.266427
FAM213B,COL22A1,0.0553722
CCSAP,HDDC2,0.0599958
FAM210B,CYP2C19,0.540473
OSER1,HSD17B3,0.00509018
NDUFAF5,PNLIPRP1,0.0867396
C20orf96,AP3D1,0.570166
URB1-AS1,CABYR,0.0729912
C21orf33,LENG1,0.113429
C21orf59,ITGB2,0.0753631
C21orf91,RABEP1,0.163904
GUCD1,TMEM26,0.0325704
TANGO2,AADACL4,0.042379
RTCB,WDR4,0.0786992
PRR14L,ODF3L2,0.0720985
SMDT1,PRMT8,0.153548
KIAA0930,MME,0.0655501
C2CD3,MLLT3,0.0510438
SLC35F6,RPS6KA1,0.0482152
CNPPD1,RIC8A,0.191971
ATRAID,HSD17B3,0.00509018
CAMKMT,PIK3C2G,0.045754
GCFC2,MPHOSPH6,0.0554881
C2orf47,HSD17B3,0.00509018
C2orf49,FAM53C,0.42786
NDUFAF7,HSD17B3,0.00509018
CLHC1,LINC00518,0.0447188
C2orf68,HSD17B3,0.00509018
C2orf69,MLLT3,0.0198362
C2orf76,PRMT8,0.0471563
WDPCP,GLI1,0.0654588
BRK1,HERC4,0.176603
NEPRO,GAP43,0.0303131
TCAIM,PDE6A,0.333911
CMSS1,CLEC18B,0.120414
TAMM41,SLC10A4,0.0626582
C3orf33,TRDN,0.108264
C3orf38,HSD17B3,0.00509018
C3orf62,BAZ1B,0.126067
FAM208A,ERBB3,0.22998
ELP6,MAF,0.105576
HPF1,ICA1L,0.809951
C4orf32,TP53,1
SMIM14,FAM90A1,0.152557
C4orf3,SPOCK3,0.0549167
TMA16,RABEP1,0.207855
SMIM20,CRIPAK,0.158291
TMEM267,ARRDC3,0.437929
C6orf120,C18orf8,0.0382765
RRP36,SCFD2,0.0397619
C6orf1,CCDC88A,0.053928
C6orf203,FRMD1,0.0537469
ARMT1,EIF4EBP1,0.0755096
C6orf226,TMTC3,0.178496
TMEM242,CXCR3,0.0719935
C6orf48,OR5AK2,0.0872724
SDHAF4,PCDH9,0.564254
C6orf62,HSD17B3,0.00509018
ERMARD,AP2A1,0.0810325
GINM1,AR,0.0271979
YAE1D1,ZFYVE27,0.0796243
COA1,AMMECR1L,0.0586353
FMC1,GBE1,0.88931
C8orf33,HSD17B3,0.00509018
NDUFAF6,N4BP1,0.0745058
SMIM19,ABCD2,0.0536373
TTI2,HSD17B3,0.00509018
C8orf59,HSD17B3,0.00509018
TMEM261,HMGXB4,0.0388771
MSANTD3,ANKRD22,0.215618
ARRDC1-AS1,ENTPD7,0.0859574
PLGRKT,TRPC4,0.11726
C9orf69,DMD,0.053912
INIP,TMEM30A,0.845222
CAAP1,TUSC1,0.814714
RABL6,FRMPD2,0.140229
CARD19,STX10,0.0148951
TMEM268,WHRN,0.380897
CA5BP1,FJX1,0.0927197
CA5B,TP53,0.0611047
CAB39,KLRF2,0.100763
CABIN1,SLC9A5,0.0315363
CABLES2,WSB2,0.324915
CACNB1,CYP4X1,0.162114
CACNB3,MYO7A,0.143493
CACYBP,ASB10,0.0392468
CADPS2,TP53,0.99522
CAD,G2E3,0.0785801
CALCOCO2,HBP1,0.464972
CALML4,VLDLR,0.0641091
CAMLG,NDUFAF2,0.964549
CAMTA1,LETM1,0.044215
CAMTA2,PRPSAP1,0.0344925
CAND1,ZNF469,0.211488
CANX,HSD17B3,0.00509018
CAPN2,EIF4EBP1,0.388706
CAPN7,BCOR,0.109588
CAPNS1,HSD17B3,0.00509018
CARD8,TP53,0.344023
